# real space correlation function weights for gamma_t in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 2.604500138704548645e-07
1.000115137033713353e+00 2.608113924647189995e-07
1.000230287323963241e+00 2.607513447353201613e-07
1.000345450872275777e+00 2.609018853954523354e-07
1.000460627680177739e+00 2.610523429144720665e-07
1.000575817749195906e+00 2.607817620973446484e-07
1.000691021080856835e+00 2.607217211898727755e-07
1.000806237676687527e+00 2.610824555168634924e-07
1.000921467538215426e+00 2.610223453794515173e-07
1.001036710666967755e+00 2.609622490814551163e-07
1.001151967064471959e+00 2.611124020480682908e-07
1.001267236732256150e+00 2.610522850159373505e-07
1.001382519671847771e+00 2.612023204575188987e-07
1.001497815884775155e+00 2.611421827230856054e-07
1.001613125372566415e+00 2.612921007160265172e-07
1.001728448136750105e+00 2.614419358338561009e-07
1.001843784178854779e+00 2.615916881067890805e-07
1.001959133500409216e+00 2.617413575650305450e-07
1.002074496102942414e+00 2.616810957257640869e-07
1.002189871987983594e+00 2.616208477608403417e-07
1.002305261157061755e+00 2.617703655625475563e-07
1.002420663611706564e+00 2.619198006480462414e-07
1.002536079353447684e+00 2.618594977250607508e-07
1.002651508383815004e+00 2.617992086858767903e-07
1.002766950704338633e+00 2.619484923211547344e-07
1.002882406316548458e+00 2.618881827923618880e-07
1.002997875221974811e+00 2.618278871488915779e-07
1.003113357422148688e+00 2.621864335561666755e-07
1.003228852918600422e+00 2.623354351151432394e-07
1.003344361712861232e+00 2.620657188320468648e-07
1.003459883806461672e+00 2.624239212630727890e-07
1.003575419200933405e+00 2.625727235679082007e-07
1.003690967897807873e+00 2.625122703196687141e-07
1.003806529898616517e+00 2.624518309898407354e-07
1.003922105204891002e+00 2.626004823924114489e-07
1.004037693818163435e+00 2.627490514336742967e-07
1.004153295739966145e+00 2.628975381436745964e-07
1.004268910971831019e+00 2.626280776715069441e-07
1.004384539515290831e+00 2.629853803529651646e-07
1.004500181371878131e+00 2.627159958522624656e-07
1.004615836543125695e+00 2.628642977812766505e-07
1.004731505030566741e+00 2.630125174959017874e-07
1.004847186835734263e+00 2.629519629920135207e-07
1.004962881960161702e+00 2.628914224298492793e-07
1.005078590405382499e+00 2.632480877043043227e-07
1.005194312172930537e+00 2.633960268871824942e-07
1.005310047264339479e+00 2.633353840862765114e-07
1.005425795681143875e+00 2.634832071518156879e-07
1.005541557424877386e+00 2.634225442790222640e-07
1.005657332497074785e+00 2.633618953729029089e-07
1.005773120899270401e+00 2.635095683894434911e-07
1.005888922632999449e+00 2.636571594469517949e-07
1.006004737699796259e+00 2.633882444734055636e-07
1.006120566101196712e+00 2.637439316910990756e-07
1.006236407838735580e+00 2.636832087905727283e-07
1.006352262913948303e+00 2.640386364133518690e-07
1.006468131328370985e+00 2.637698252947369585e-07
1.006584013083539064e+00 2.637090964326148515e-07
1.006699908180988645e+00 2.640642307346191700e-07
1.006815816622256055e+00 2.644191875297777597e-07
1.006931738408877619e+00 2.641504803027891195e-07
1.007047673542389887e+00 2.642974448108975127e-07
1.007163622024329408e+00 2.642365944726631999e-07
1.007279583856233174e+00 2.643834434887173489e-07
1.007395559039638400e+00 2.645302108787996154e-07
1.007511547576082078e+00 2.644693069498318922e-07
1.007627549467101868e+00 2.644084170430377952e-07
1.007743564714235429e+00 2.647625294458562912e-07
1.007859593319020197e+00 2.644941256561212395e-07
1.007975635282994498e+00 2.644332300352094226e-07
1.008091690607696211e+00 2.645796992960759437e-07
1.008207759294663886e+00 2.647260870954127646e-07
1.008323841345435845e+00 2.650796488569125102e-07
1.008439936761550637e+00 2.650186184284742530e-07
1.008556045544547475e+00 2.651647620216635452e-07
1.008672167695965127e+00 2.651037119972550080e-07
1.008788303217342808e+00 2.652497406193037778e-07
1.008904452110219951e+00 2.651886710299069376e-07
1.009020614376135994e+00 2.651276155008245584e-07
1.009136790016630814e+00 2.654804172357339241e-07
1.009252979033244291e+00 2.654192945366669831e-07
1.009369181427516526e+00 2.651513595766189180e-07
1.009485397200987622e+00 2.655038700679252640e-07
1.009601626355198345e+00 2.654427419692117491e-07
1.009717868891689019e+00 2.655883114551435180e-07
1.009834124812000411e+00 2.655271639151259275e-07
1.009950394117673733e+00 2.658792071544644828e-07
1.010066676810249975e+00 2.658179926402781894e-07
1.010182972891270570e+00 2.659632854538208100e-07
1.010299282362276951e+00 2.661084972741477647e-07
1.010415605224810776e+00 2.660472299695102952e-07
1.010531941480414142e+00 2.661923274121126579e-07
1.010648291130628706e+00 2.661310408069018253e-07
1.010764654176996791e+00 2.660697683119697040e-07
1.010881030621061161e+00 2.662147180712957306e-07
1.010997420464363916e+00 2.661534263109870592e-07
1.011113823708447823e+00 2.660921486621442157e-07
1.011230240354856091e+00 2.664430166244172609e-07
1.011346670405131931e+00 2.665876906099947922e-07
1.011463113860818108e+00 2.665263129786132760e-07
1.011579570723458499e+00 2.668767963864715829e-07
1.011696040994596535e+00 2.668153521930227981e-07
1.011812524675776093e+00 2.667539221461351691e-07
1.011929021768541270e+00 2.668982874973682912e-07
1.012045532274436166e+00 2.668368383559285289e-07
1.012162056195004878e+00 2.665697168522722294e-07
1.012278593531792392e+00 2.671252608205455337e-07
1.012395144286343029e+00 2.670637594220606765e-07
1.012511708460201998e+00 2.670022721833075432e-07
1.012628286054914062e+00 2.671462962519889836e-07
1.012744877072024652e+00 2.670847900104262790e-07
1.012861481513078976e+00 2.672287004665792454e-07
1.012978099379622909e+00 2.673725304988983929e-07
1.013094730673202104e+00 2.673109721704512010e-07
1.013211375395362435e+00 2.674546887122429945e-07
1.013328033547649998e+00 2.675983249075031546e-07
1.013444705131611112e+00 2.677418807856104368e-07
1.013561390148792540e+00 2.676802374200570702e-07
1.013678088600740601e+00 2.680287517078360203e-07
1.013794800489002057e+00 2.677620177788454396e-07
1.013911525815124337e+00 2.679053470892991141e-07
1.014028264580654426e+00 2.678436660881951406e-07
1.014145016787139753e+00 2.679868822256549488e-07
1.014261782436127746e+00 2.681300182187665000e-07
1.014378561529166278e+00 2.680682854906614274e-07
1.014495354067803001e+00 2.680065669755482929e-07
1.014612160053586232e+00 2.679448626701542671e-07
1.014728979488064287e+00 2.682924669525238872e-07
1.014845812372785483e+00 2.684352968970021435e-07
1.014962658709298582e+00 2.683734938832730190e-07
1.015079518499152123e+00 2.687207168442951681e-07
1.015196391743895088e+00 2.684543893285820114e-07
