# real space correlation function weights for Xi_- in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 -6.607208904226568042e-11
1.000115137033713353e+00 1.381268905092109312e-10
1.000230287323963241e+00 2.996033704492879302e-11
1.000345450872275777e+00 -1.017951835165949896e-10
1.000460627680177739e+00 3.137289523369616009e-11
1.000575817749195906e+00 -1.117755740523543725e-10
1.000691021080856835e+00 -3.808973520508788657e-10
1.000806237676687527e+00 -3.494149370753799209e-10
1.000921467538215426e+00 -1.437529441954930107e-10
1.001036710666967755e+00 1.076633264697080876e-09
1.001151967064471959e+00 1.469190121858126764e-10
1.001267236732256150e+00 -4.344319006946225969e-10
1.001382519671847771e+00 1.724250182409510942e-10
1.001497815884775155e+00 -6.432780310696518466e-10
1.001613125372566415e+00 3.045076393752253118e-10
1.001728448136750105e+00 -1.458990242804837499e-10
1.001843784178854779e+00 -5.101565133727908723e-11
1.001959133500409216e+00 1.871170071952253586e-10
1.002074496102942414e+00 -2.466751353608272574e-10
1.002189871987983594e+00 -5.131710666457669069e-10
1.002305261157061755e+00 9.149402015293629725e-10
1.002420663611706564e+00 -2.215187196055463223e-10
1.002536079353447684e+00 -5.300708150528339484e-11
1.002651508383815004e+00 -8.293240549370483308e-11
1.002766950704338633e+00 -2.393140772813112339e-11
1.002882406316548458e+00 -1.393561599446753210e-10
1.002997875221974811e+00 -1.419869406299514510e-10
1.003113357422148688e+00 -5.701646894197296257e-10
1.003228852918600422e+00 -3.647803120795198500e-11
1.003344361712861232e+00 -3.169795800612294763e-10
1.003459883806461672e+00 -1.620770734998854918e-10
1.003575419200933405e+00 3.024414852611635528e-10
1.003690967897807873e+00 -1.482239346243104726e-10
1.003806529898616517e+00 -4.026290196415177195e-10
1.003922105204891002e+00 -4.489719237606069521e-10
1.004037693818163435e+00 -2.754597680641840648e-10
1.004153295739966145e+00 -7.573576614444610127e-12
1.004268910971831019e+00 -4.514254672602545947e-11
1.004384539515290831e+00 -1.016162354342580197e-10
1.004500181371878131e+00 -2.787487965411108509e-11
1.004615836543125695e+00 -2.234887554712556587e-10
1.004731505030566741e+00 -2.650139033229897134e-10
1.004847186835734263e+00 -5.518459499092059297e-10
1.004962881960161702e+00 -1.125744350717163004e-10
1.005078590405382499e+00 -4.429002011538093719e-10
1.005194312172930537e+00 -2.356567029849241554e-11
1.005310047264339479e+00 -7.569688385317860010e-11
1.005425795681143875e+00 -3.936053522090833968e-11
1.005541557424877386e+00 -3.956791662099179997e-11
1.005657332497074785e+00 -2.012128715873587795e-10
1.005773120899270401e+00 -3.754238515005362566e-10
