# real space correlation function weights for Xi_- in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 -4.172121418705676147e-09
1.000115137033713353e+00 -6.607847397732392385e-09
1.000230287323963241e+00 -5.940118414794345559e-09
1.000345450872275777e+00 -6.006237637346214307e-09
1.000460627680177739e+00 -1.665481876158882623e-09
1.000575817749195906e+00 -5.996078764021352503e-10
1.000691021080856835e+00 -5.357377416325252244e-09
1.000806237676687527e+00 2.013752942979333201e-09
1.000921467538215426e+00 -2.819561628234485712e-09
1.001036710666967755e+00 -1.087279277307709180e-08
1.001151967064471959e+00 -1.316967999798235466e-08
1.001267236732256150e+00 5.657804359263475517e-09
1.001382519671847771e+00 8.495394426567712121e-09
1.001497815884775155e+00 4.321982126646011927e-09
1.001613125372566415e+00 8.503801517515872900e-09
1.001728448136750105e+00 1.081640377340426102e-08
1.001843784178854779e+00 8.715950775302038915e-09
1.001959133500409216e+00 9.886854547368167963e-09
1.002074496102942414e+00 1.050496079193272372e-08
1.002189871987983594e+00 -9.162580729921184327e-10
1.002305261157061755e+00 -2.641509864933849156e-09
1.002420663611706564e+00 -4.882043693615323897e-09
1.002536079353447684e+00 1.311803627242257797e-09
1.002651508383815004e+00 -5.753902938980004021e-09
1.002766950704338633e+00 -5.344818688470791317e-10
1.002882406316548458e+00 -2.164765178528894224e-09
1.002997875221974811e+00 -4.250126683708410519e-09
1.003113357422148688e+00 8.734722613390137339e-10
1.003228852918600422e+00 -3.362069176176945144e-09
1.003344361712861232e+00 -9.290085782650308540e-09
1.003459883806461672e+00 -2.878879360956152475e-09
1.003575419200933405e+00 -1.725226129334049807e-08
1.003690967897807873e+00 -1.416901895565166151e-08
1.003806529898616517e+00 7.644269405244833310e-09
1.003922105204891002e+00 7.442780763449439408e-09
1.004037693818163435e+00 8.166776217148573509e-09
1.004153295739966145e+00 8.554894716477991046e-09
