# real space correlation function weights for w in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 9.998636135960740079e-01
1.000115137033713353e+00 9.998635821891762587e-01
1.000230287323963241e+00 9.998635507750460727e-01
1.000345450872275777e+00 9.998635193536828947e-01
1.000460627680177739e+00 9.998634879250845042e-01
1.000575817749195906e+00 9.998634564892499021e-01
1.000691021080856835e+00 9.998634250461747586e-01
1.000806237676687527e+00 9.998633935958598506e-01
1.000921467538215426e+00 9.998633621383026249e-01
1.001036710666967755e+00 9.998633306735018600e-01
1.001151967064471959e+00 9.998632992014553356e-01
1.001267236732256150e+00 9.998632677221622744e-01
1.001382519671847771e+00 9.998632362356196790e-01
1.001497815884775155e+00 9.998632047418271052e-01
1.001613125372566415e+00 9.998631732407826656e-01
1.001728448136750105e+00 9.998631417324858051e-01
1.001843784178854779e+00 9.998631102169319718e-01
1.001959133500409216e+00 9.998630786941210546e-01
1.002074496102942414e+00 9.998630471640513884e-01
1.002189871987983594e+00 9.998630156267211966e-01
1.002305261157061755e+00 9.998629840821289250e-01
1.002420663611706564e+00 9.998629525302733523e-01
1.002536079353447684e+00 9.998629209711517030e-01
1.002651508383815004e+00 9.998628894047627558e-01
1.002766950704338633e+00 9.998628578311055115e-01
1.002882406316548458e+00 9.998628262501787489e-01
1.002997875221974811e+00 9.998627946619780271e-01
1.003113357422148688e+00 9.998627630665052335e-01
1.003228852918600422e+00 9.998627314637563712e-01
1.003344361712861232e+00 9.998626998537296640e-01
1.003459883806461672e+00 9.998626682364246676e-01
1.003575419200933405e+00 9.998626366118387176e-01
1.003690967897807873e+00 9.998626049799705928e-01
1.003806529898616517e+00 9.998625733408188498e-01
1.003922105204891002e+00 9.998625416943809352e-01
1.004037693818163435e+00 9.998625100406562938e-01
1.004153295739966145e+00 9.998624783796439264e-01
1.004268910971831019e+00 9.998624467113399472e-01
1.004384539515290831e+00 9.998624150357435791e-01
1.004500181371878131e+00 9.998623833528537119e-01
1.004615836543125695e+00 9.998623516626674590e-01
1.004731505030566741e+00 9.998623199651841542e-01
1.004847186835734263e+00 9.998622882604015771e-01
1.004962881960161702e+00 9.998622565483186175e-01
1.005078590405382499e+00 9.998622248289334991e-01
1.005194312172930537e+00 9.998621931022437792e-01
1.005310047264339479e+00 9.998621613682491249e-01
1.005425795681143875e+00 9.998621296269479819e-01
1.005541557424877386e+00 9.998620978783364643e-01
1.005657332497074785e+00 9.998620661224141282e-01
1.005773120899270401e+00 9.998620343591796411e-01
1.005888922632999449e+00 9.998620025886306717e-01
1.006004737699796259e+00 9.998619708107666648e-01
1.006120566101196712e+00 9.998619390255841788e-01
1.006236407838735580e+00 9.998619072330825475e-01
1.006352262913948303e+00 9.998618754332601055e-01
1.006468131328370985e+00 9.998618436261157427e-01
1.006584013083539064e+00 9.998618118116469056e-01
1.006699908180988645e+00 9.998617799898532610e-01
1.006815816622256055e+00 9.998617481607311452e-01
1.006931738408877619e+00 9.998617163242793371e-01
1.007047673542389887e+00 9.998616844804965043e-01
1.007163622024329408e+00 9.998616526293810924e-01
1.007279583856233174e+00 9.998616207709312143e-01
1.007395559039638400e+00 9.998615889051456485e-01
1.007511547576082078e+00 9.998615570320226187e-01
1.007627549467101868e+00 9.998615251515592384e-01
1.007743564714235429e+00 9.998614932637551744e-01
1.007859593319020197e+00 9.998614613686077623e-01
1.007975635282994498e+00 9.998614294661178903e-01
1.008091690607696211e+00 9.998613975562804512e-01
1.008207759294663886e+00 9.998613656390948901e-01
1.008323841345435845e+00 9.998613337145598745e-01
1.008439936761550637e+00 9.998613017826738503e-01
1.008556045544547475e+00 9.998612698434345969e-01
1.008672167695965127e+00 9.998612378968401160e-01
1.008788303217342808e+00 9.998612059428900745e-01
1.008904452110219951e+00 9.998611739815832511e-01
1.009020614376135994e+00 9.998611420129139837e-01
1.009136790016630814e+00 9.998611100368859361e-01
1.009252979033244291e+00 9.998610780534932241e-01
1.009369181427516526e+00 9.998610460627360697e-01
1.009485397200987622e+00 9.998610140646121414e-01
1.009601626355198345e+00 9.998609820591203290e-01
1.009717868891689019e+00 9.998609500462580790e-01
1.009834124812000411e+00 9.998609180260250584e-01
1.009950394117673733e+00 9.998608859984181585e-01
1.010066676810249975e+00 9.998608539634363801e-01
1.010182972891270570e+00 9.998608219210777248e-01
1.010299282362276951e+00 9.998607898713401942e-01
1.010415605224810776e+00 9.998607578142234553e-01
1.010531941480414142e+00 9.998607257497257317e-01
1.010648291130628706e+00 9.998606936778436927e-01
1.010764654176996791e+00 9.998606615985762280e-01
1.010881030621061161e+00 9.998606295119218945e-01
1.010997420464363916e+00 9.998605974178790268e-01
1.011113823708447823e+00 9.998605653164455154e-01
1.011230240354856091e+00 9.998605332076204721e-01
1.011346670405131931e+00 9.998605010914010105e-01
1.011463113860818108e+00 9.998604689677867974e-01
1.011579570723458499e+00 9.998604368367767226e-01
1.011696040994596535e+00 9.998604046983662341e-01
1.011812524675776093e+00 9.998603725525557762e-01
1.011929021768541270e+00 9.998603403993427952e-01
1.012045532274436166e+00 9.998603082387258478e-01
1.012162056195004878e+00 9.998602760707032688e-01
1.012278593531792392e+00 9.998602438952735039e-01
1.012395144286343029e+00 9.998602117124351096e-01
1.012511708460201998e+00 9.998601795221847555e-01
1.012628286054914062e+00 9.998601473245226634e-01
1.012744877072024652e+00 9.998601151194463910e-01
1.012861481513078976e+00 9.998600829069542728e-01
1.012978099379622909e+00 9.998600506870465310e-01
1.013094730673202104e+00 9.998600184597170593e-01
1.013211375395362435e+00 9.998599862249674119e-01
1.013328033547649998e+00 9.998599539827947025e-01
1.013444705131611112e+00 9.998599217331980427e-01
1.013561390148792540e+00 9.998598894761748790e-01
1.013678088600740601e+00 9.998598572117239902e-01
1.013794800489002057e+00 9.998598249398436000e-01
1.013911525815124337e+00 9.998597926605321540e-01
1.014028264580654426e+00 9.998597603737873207e-01
1.014145016787139753e+00 9.998597280796089892e-01
1.014261782436127746e+00 9.998596957779936067e-01
1.014378561529166278e+00 9.998596634689398410e-01
1.014495354067803001e+00 9.998596311524466929e-01
1.014612160053586232e+00 9.998595988285114977e-01
1.014728979488064287e+00 9.998595664971331454e-01
1.014845812372785483e+00 9.998595341583099705e-01
