# real space correlation function weights for Xi_- in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 -5.035999532341949067e-10
1.000115137033713353e+00 -3.894577757506009359e-10
1.000230287323963241e+00 -6.664638864186151950e-10
1.000345450872275777e+00 3.621848932092293750e-10
1.000460627680177739e+00 -1.081946933367261965e-09
1.000575817749195906e+00 6.624736771827658770e-11
1.000691021080856835e+00 8.709054471978177709e-10
1.000806237676687527e+00 -3.388448812317888384e-10
1.000921467538215426e+00 -1.843602725106744001e-10
1.001036710666967755e+00 -1.178050847939321395e-09
1.001151967064471959e+00 2.999871794349633519e-09
1.001267236732256150e+00 1.007674413807563536e-09
1.001382519671847771e+00 -8.342869014632151555e-10
1.001497815884775155e+00 1.267444833287461766e-09
1.001613125372566415e+00 -1.079592708354497328e-09
1.001728448136750105e+00 -1.140598534866671885e-09
1.001843784178854779e+00 -1.648858167882766285e-10
1.001959133500409216e+00 -6.599971418437247607e-10
1.002074496102942414e+00 -1.353889101562006187e-09
1.002189871987983594e+00 3.220318683488190259e-09
1.002305261157061755e+00 -3.532009914840856779e-10
1.002420663611706564e+00 -3.134818644684804894e-10
1.002536079353447684e+00 -5.567609890564461304e-12
1.002651508383815004e+00 -6.753501509938831442e-10
1.002766950704338633e+00 -6.337473967716967798e-10
1.002882406316548458e+00 1.306855439500953435e-10
1.002997875221974811e+00 -4.631328454889062533e-11
1.003113357422148688e+00 -3.145009802747537498e-10
1.003228852918600422e+00 -6.618782465294998961e-10
1.003344361712861232e+00 2.691264986971403265e-09
1.003459883806461672e+00 1.279083665920698791e-10
1.003575419200933405e+00 2.543587980880525903e-09
1.003690967897807873e+00 -9.351365752843597840e-11
1.003806529898616517e+00 -2.394703180961019379e-10
1.003922105204891002e+00 4.433189959536988649e-10
1.004037693818163435e+00 2.939892418944432230e-10
1.004153295739966145e+00 -2.569883894178973613e-10
1.004268910971831019e+00 4.740595491923242815e-10
1.004384539515290831e+00 4.093401993979889791e-10
1.004500181371878131e+00 3.320393842167669903e-09
1.004615836543125695e+00 3.041634891877728981e-11
1.004731505030566741e+00 3.914999702691744698e-09
1.004847186835734263e+00 7.900611240041788771e-10
1.004962881960161702e+00 -1.472850135251522326e-10
1.005078590405382499e+00 6.961952662329812919e-10
1.005194312172930537e+00 -5.558886004360158339e-12
1.005310047264339479e+00 -5.715448138230925092e-10
1.005425795681143875e+00 -9.899201180991945253e-10
1.005541557424877386e+00 -1.248850168969817909e-09
1.005657332497074785e+00 2.413898833425472032e-09
1.005773120899270401e+00 4.253840843676110981e-10
1.005888922632999449e+00 -5.342295131158484508e-10
1.006004737699796259e+00 -8.701471310475404670e-10
1.006120566101196712e+00 6.781288800010067707e-10
1.006236407838735580e+00 -4.109604791775757933e-11
1.006352262913948303e+00 -9.336353699040432713e-10
1.006468131328370985e+00 9.277055763087320319e-11
1.006584013083539064e+00 5.530629527938049595e-10
1.006699908180988645e+00 8.754178601509042575e-10
1.006815816622256055e+00 -5.911468445994989770e-10
1.006931738408877619e+00 -5.081981833180230846e-10
1.007047673542389887e+00 2.797380173532326166e-09
1.007163622024329408e+00 -2.204312168915220156e-10
1.007279583856233174e+00 8.198668621338894828e-12
1.007395559039638400e+00 -2.445113595958279987e-10
1.007511547576082078e+00 -9.662930836279842324e-10
1.007627549467101868e+00 -1.729802208764643065e-09
1.007743564714235429e+00 -3.314421832339793791e-11
1.007859593319020197e+00 3.998836990588009764e-10
1.007975635282994498e+00 -4.179104496642121784e-10
1.008091690607696211e+00 -1.229620729345104860e-09
1.008207759294663886e+00 4.643217788240755166e-10
1.008323841345435845e+00 5.290165784520810635e-10
1.008439936761550637e+00 2.292844545533636129e-09
1.008556045544547475e+00 -8.625494216346352272e-10
1.008672167695965127e+00 -6.373404956568528810e-10
1.008788303217342808e+00 7.916837498841628741e-11
1.008904452110219951e+00 5.647272785678024701e-11
1.009020614376135994e+00 -2.790424307977824784e-10
1.009136790016630814e+00 1.567834263799649290e-09
1.009252979033244291e+00 2.288087080382905137e-10
1.009369181427516526e+00 -9.727616590448049272e-10
1.009485397200987622e+00 -7.843627864520745858e-10
1.009601626355198345e+00 -8.488659120489341994e-10
