# real space correlation function weights for w in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.017419541884477141e+00 9.986914668263495720e-01
1.017536684552571513e+00 9.986911655947869892e-01
1.017653840708125479e+00 9.986908642939048564e-01
1.017771010352691574e+00 9.986905629236858539e-01
1.017888193487823001e+00 9.986902614841146608e-01
1.018005390115072961e+00 9.986899599751746237e-01
1.018122600235994879e+00 9.986896583968506436e-01
1.018239823852142623e+00 9.986893567491259560e-01
1.018357060965069616e+00 9.986890550319852400e-01
1.018474311576330171e+00 9.986887532454127303e-01
1.018591575687478157e+00 9.986884513893918847e-01
1.018708853300068329e+00 9.986881494639072709e-01
1.018826144415654777e+00 9.986878474689421248e-01
1.018943449035792259e+00 9.986875454044810141e-01
1.019060767162035752e+00 9.986872432705079516e-01
1.019178098795940457e+00 9.986869410670061731e-01
1.019295443939061352e+00 9.986866387939609124e-01
1.019412802592954082e+00 9.986863364513560715e-01
1.019530174759173846e+00 9.986860340391745527e-01
1.019647560439276957e+00 9.986857315574013683e-01
1.019764959634818835e+00 9.986854290060199757e-01
1.019882372347356014e+00 9.986851263850144989e-01
1.019999798578444583e+00 9.986848236943698387e-01
1.020117238329641074e+00 9.986845209340683427e-01
1.020234691602502020e+00 9.986842181040952449e-01
1.020352158398584619e+00 9.986839152044328927e-01
1.020469638719445626e+00 9.986836122350679634e-01
1.020587132566642241e+00 9.986833091959823605e-01
1.020704639941731884e+00 9.986830060871603187e-01
1.020822160846272197e+00 9.986827029085861840e-01
1.020939695281820825e+00 9.986823996602436360e-01
1.021057243249935853e+00 9.986820963421172426e-01
1.021174804752175147e+00 9.986817929541902394e-01
1.021292379790097016e+00 9.986814894964467504e-01
1.021409968365259990e+00 9.986811859688712323e-01
1.021527570479222824e+00 9.986808823714464767e-01
1.021645186133544048e+00 9.986805787041578286e-01
1.021762815329783081e+00 9.986802749669885237e-01
1.021880458069498676e+00 9.986799711599219087e-01
1.021998114354250253e+00 9.986796672829434396e-01
1.022115784185597676e+00 9.986793633360351308e-01
1.022233467565100362e+00 9.986790593191822163e-01
1.022351164494318176e+00 9.986787552323687089e-01
1.022468874974811426e+00 9.986784510755779554e-01
1.022586599008140196e+00 9.986781468487939684e-01
1.022704336595865016e+00 9.986778425520006497e-01
1.022822087739546415e+00 9.986775381851815681e-01
1.022939852440745145e+00 9.986772337483211803e-01
1.023057630701022180e+00 9.986769292414039434e-01
