# real space correlation function weights for Xi_- in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 8.430417071136117586e-10
1.000115137033713353e+00 8.470136471055762116e-10
1.000230287323963241e+00 8.534626037700365999e-10
1.000345450872275777e+00 8.501871616202841777e-10
1.000460627680177739e+00 8.443003335133849166e-10
1.000575817749195906e+00 8.332694193847262679e-10
1.000691021080856835e+00 8.434970699531105531e-10
1.000806237676687527e+00 8.402864108571174513e-10
1.000921467538215426e+00 8.420094837014834497e-10
1.001036710666967755e+00 8.413156626724678908e-10
1.001151967064471959e+00 8.437143403937793029e-10
1.001267236732256150e+00 8.402591892718999725e-10
1.001382519671847771e+00 8.541298634826206544e-10
1.001497815884775155e+00 8.539016639755778514e-10
1.001613125372566415e+00 8.563344362073522910e-10
1.001728448136750105e+00 8.460834940106719239e-10
1.001843784178854779e+00 8.463200976886728662e-10
1.001959133500409216e+00 8.433105267670260353e-10
1.002074496102942414e+00 8.457836380440665405e-10
1.002189871987983594e+00 8.464327212975734742e-10
1.002305261157061755e+00 8.475770273566719615e-10
1.002420663611706564e+00 8.435238901449979972e-10
1.002536079353447684e+00 8.526188894798470307e-10
1.002651508383815004e+00 8.627650137509942218e-10
1.002766950704338633e+00 8.634737195020612017e-10
1.002882406316548458e+00 8.490789011186804968e-10
1.002997875221974811e+00 8.651344277991448172e-10
1.003113357422148688e+00 8.515475887425333070e-10
1.003228852918600422e+00 8.442693621128893217e-10
1.003344361712861232e+00 8.504313811875863841e-10
1.003459883806461672e+00 8.467792802004874295e-10
1.003575419200933405e+00 8.532474965891627800e-10
1.003690967897807873e+00 8.545915930016712419e-10
1.003806529898616517e+00 8.515639404603395339e-10
1.003922105204891002e+00 8.640908178761070647e-10
1.004037693818163435e+00 8.625653018164262777e-10
1.004153295739966145e+00 8.541420591950610173e-10
1.004268910971831019e+00 8.523565516495499060e-10
1.004384539515290831e+00 8.531773481066646701e-10
1.004500181371878131e+00 8.509831507466641577e-10
1.004615836543125695e+00 8.561154537492949062e-10
1.004731505030566741e+00 8.533876313598806631e-10
1.004847186835734263e+00 8.563342551047531300e-10
1.004962881960161702e+00 8.561596724264511404e-10
1.005078590405382499e+00 8.568310973141151515e-10
1.005194312172930537e+00 8.702833718587712406e-10
1.005310047264339479e+00 8.686094556431355257e-10
1.005425795681143875e+00 8.541986642581450897e-10
1.005541557424877386e+00 8.581029764689342992e-10
1.005657332497074785e+00 8.572184126425349796e-10
1.005773120899270401e+00 8.571158686346855009e-10
1.005888922632999449e+00 8.585892973797307854e-10
1.006004737699796259e+00 8.560708370923902924e-10
1.006120566101196712e+00 8.551355320463735407e-10
1.006236407838735580e+00 8.613548464664912427e-10
1.006352262913948303e+00 8.691713895946737416e-10
1.006468131328370985e+00 8.777982396116094675e-10
1.006584013083539064e+00 8.737455506559758720e-10
1.006699908180988645e+00 8.641889270111344177e-10
1.006815816622256055e+00 8.642433819103489827e-10
1.006931738408877619e+00 8.651916101779530442e-10
1.007047673542389887e+00 8.583276263710138565e-10
1.007163622024329408e+00 8.619401293719387009e-10
1.007279583856233174e+00 8.657382473346486122e-10
1.007395559039638400e+00 8.610310163821805943e-10
1.007511547576082078e+00 8.629307299525693417e-10
1.007627549467101868e+00 8.659226850844643551e-10
1.007743564714235429e+00 8.724284513007244293e-10
1.007859593319020197e+00 8.769407067176172884e-10
1.007975635282994498e+00 8.644555606359135028e-10
1.008091690607696211e+00 8.659314168397771956e-10
1.008207759294663886e+00 8.663641436807387943e-10
1.008323841345435845e+00 8.650198624377485943e-10
1.008439936761550637e+00 8.659169383611734963e-10
1.008556045544547475e+00 8.667414818673075244e-10
1.008672167695965127e+00 8.810122278371415372e-10
1.008788303217342808e+00 8.810952321711452459e-10
1.008904452110219951e+00 8.662821789351988555e-10
1.009020614376135994e+00 8.785640968259604184e-10
1.009136790016630814e+00 8.681945541379761637e-10
1.009252979033244291e+00 8.724142158965214560e-10
1.009369181427516526e+00 8.715395030183531216e-10
1.009485397200987622e+00 8.711885982962982122e-10
1.009601626355198345e+00 8.690780743659837084e-10
1.009717868891689019e+00 8.771429369462030330e-10
1.009834124812000411e+00 8.725741301585729120e-10
1.009950394117673733e+00 8.752071746054134952e-10
1.010066676810249975e+00 8.717202362727875412e-10
1.010182972891270570e+00 8.724735070563127773e-10
1.010299282362276951e+00 8.878224537185498046e-10
1.010415605224810776e+00 8.871059541273188943e-10
1.010531941480414142e+00 8.759637422946387813e-10
1.010648291130628706e+00 8.757951628886285014e-10
1.010764654176996791e+00 8.748869020339781993e-10
1.010881030621061161e+00 8.741436549153681420e-10
1.010997420464363916e+00 8.744723604960838377e-10
1.011113823708447823e+00 8.783567272062666193e-10
1.011230240354856091e+00 8.756848458743001219e-10
1.011346670405131931e+00 8.894157205661222831e-10
1.011463113860818108e+00 8.874015849256056349e-10
1.011579570723458499e+00 8.800156590551952648e-10
1.011696040994596535e+00 8.791952921570630077e-10
1.011812524675776093e+00 8.779976224004122878e-10
1.011929021768541270e+00 8.804943530012485261e-10
1.012045532274436166e+00 8.797527880816972360e-10
1.012162056195004878e+00 8.782794101285067980e-10
1.012278593531792392e+00 8.817236616867399690e-10
1.012395144286343029e+00 8.800224078929344164e-10
1.012511708460201998e+00 8.945386910648924172e-10
1.012628286054914062e+00 8.947967840383325382e-10
1.012744877072024652e+00 8.974504865519969287e-10
1.012861481513078976e+00 9.003079180805002001e-10
1.012978099379622909e+00 8.807815918841090713e-10
1.013094730673202104e+00 8.853337277349156661e-10
1.013211375395362435e+00 8.835346906174940022e-10
1.013328033547649998e+00 8.873231450267202521e-10
1.013444705131611112e+00 8.835460339965652229e-10
1.013561390148792540e+00 8.872773555907954152e-10
1.013678088600740601e+00 8.853747100946902662e-10
1.013794800489002057e+00 8.897754152697748743e-10
1.013911525815124337e+00 8.967488117271373025e-10
1.014028264580654426e+00 9.025648065766640830e-10
1.014145016787139753e+00 8.878494489237579109e-10
1.014261782436127746e+00 8.895936425234240685e-10
1.014378561529166278e+00 8.899886135353547966e-10
1.014495354067803001e+00 8.853251154691623018e-10
1.014612160053586232e+00 8.875401336042911208e-10
1.014728979488064287e+00 8.944900765484920357e-10
1.014845812372785483e+00 8.884013376107566564e-10
1.014962658709298582e+00 8.999749451676451599e-10
