# real space correlation function weights for gamma_t in Fourier space
# lowest theta boundary = 2.0
# highest theta boundary = 300.0
# number of theta bins = 9
# type of binning = log
# ell      W(ell)
1.000000000000000000e+00 8.597784348624903429e-08
1.000115137033713353e+00 8.531657046388861574e-08
1.000230287323963241e+00 8.529692766267486239e-08
1.000345450872275777e+00 8.463610675696120239e-08
1.000460627680177739e+00 8.525765562654620869e-08
1.000575817749195906e+00 8.523802638954904990e-08
1.000691021080856835e+00 8.585914153407020476e-08
1.000806237676687527e+00 8.583937381438380589e-08
1.000921467538215426e+00 8.581961064590462811e-08
1.001036710666967755e+00 8.579985202758470639e-08
1.001151967064471959e+00 8.578009795837660506e-08
1.001267236732256150e+00 8.576034843723290173e-08
1.001382519671847771e+00 8.574060346310635926e-08
1.001497815884775155e+00 8.636057096804688025e-08
1.001613125372566415e+00 8.634068780210379998e-08
1.001728448136750105e+00 8.568139581236277857e-08
1.001843784178854779e+00 8.566166901583891399e-08
1.001959133500409216e+00 8.564194676110032599e-08
1.002074496102942414e+00 8.562222904710127299e-08
1.002189871987983594e+00 8.560251587279639721e-08
1.002305261157061755e+00 8.558280723714055264e-08
1.002420663611706564e+00 8.556310313908865944e-08
1.002536079353447684e+00 8.554340357759606130e-08
1.002651508383815004e+00 8.616194518260058332e-08
1.002766950704338633e+00 8.614210774712688919e-08
1.002882406316548458e+00 8.612227487891146551e-08
1.002997875221974811e+00 8.674024247747224625e-08
1.003113357422148688e+00 8.608262284004898448e-08
1.003228852918600422e+00 8.606280366729972371e-08
1.003344361712861232e+00 8.604298905760379715e-08
1.003459883806461672e+00 8.538597027650411655e-08
1.003575419200933405e+00 8.600337352317038529e-08
1.003690967897807873e+00 8.534665724376696640e-08
1.003806529898616517e+00 8.596377622834697615e-08
1.003922105204891002e+00 8.594398441816458863e-08
1.004037693818163435e+00 8.592419716473588659e-08
1.004153295739966145e+00 8.590441446701159472e-08
1.004268910971831019e+00 8.588463632394305978e-08
1.004384539515290831e+00 8.650089875473687769e-08
1.004500181371878131e+00 8.648098328052346495e-08
1.004615836543125695e+00 8.646107239153546644e-08
1.004731505030566741e+00 8.580556927725595194e-08
1.004847186835734263e+00 8.642126436501297488e-08
